scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord,species_standard
Impatiens glandulifera Royle,57.78146,14.18487,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.45669,17.90472,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.66108,17.01372,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.1221,14.6051,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.00877,15.1651,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.94426,14.04163,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57447,16.6333,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.94111,14.03468,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.91259,16.57341,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.59201,12.15215,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.24034,14.52826,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.61385,16.21443,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.70996,17.09526,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.82019,20.1699,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71896,17.08901,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.88981,14.09714,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.65751,12.10527,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.42455,14.09239,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.05646,16.75617,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.43398,12.01572,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.91656,13.99584,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.20408,17.56691,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.51757,13.36028,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.81429,14.99985,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.46703,13.38167,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.13388,18.1378,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.69677,13.8091,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.87787,23.14081,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.0697,12.69597,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.24541,13.49733,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.24722,15.47094,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.62225,15.06262,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.84639,20.14344,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.73488,15.01431,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.30908,14.26436,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.71037,15.05331,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.5882,17.47014,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.75288,17.01413,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.4161,21.49009,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.85814,22.29855,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.19708,16.61906,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.12844,12.67211,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.90153,14.07417,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.47648,13.50402,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.37954,12.6898,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.9153,14.07936,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.00999,15.16895,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.84549,20.33165,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.21384,14.96308,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.38259,14.47173,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.09437,14.2091,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.18059,14.050230000000001,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.52157,13.35618,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.94548,12.5846,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.57758,12.09253,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.63918,12.6414,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71547,17.07871,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.55017,15.41863,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.5019,14.13861,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.62751,16.20557,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.17939,13.99435,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.12768,14.65518,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.06868,15.26353,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.34514,14.51431,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.62692,16.20441,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.64909,16.02045,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.91538,13.85146,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.78149,14.1388,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.27914,12.54662,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.28028,12.54743,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.18578,15.72436,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.31481,15.92484,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.10854,18.81504,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.54547,16.99626,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.3563,17.02272,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.91136,20.81192,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.76949,15.295959999999999,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.33034,14.13789,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.77719,17.90756,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.07276,17.74306,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.67234,17.07473,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.26837,15.24042,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.84142,13.35459,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.69586,17.16051,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.47384,13.73405,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.87518,16.34383,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.33417,18.44005,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.60597,13.42215,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.02326,14.51041,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.66384,17.07762,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.99946,12.75159,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.37427,16.68152,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.72139,20.36695,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.51532,17.38558,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.81594,20.29036,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.00882,15.16495,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.3928,18.01233,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71209,12.8364,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.45331,15.51016,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.78199,19.84111,2020,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.91259,16.57341,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.33016,14.13788,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.62356,17.97187,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.70288,14.14442,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.93216,14.03221,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.78361,15.86044,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.85105,21.74744,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.61751,17.9132,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.24351,13.02243,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71183,17.09567,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.35501,13.36805,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.70636,12.98315,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.35462,14.47413,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.77819,13.24849,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.53986,14.32903,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.69764,12.05368,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.48087,13.3333,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.82963,16.07892,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.87257,14.331480000000001,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.4443,16.59484,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.34861,13.83358,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.31775,21.42677,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.94379,14.03939,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.13539,16.24792,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.6765,20.27829,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.42268,17.25198,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.54545,16.25429,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.99403,16.28981,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.89645,11.81509,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.30835,14.59604,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.14436,16.71664,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.23188,18.00983,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.55681,21.8251,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.33608,13.67594,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.47307,16.06842,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.47503,16.06517,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.78071,19.8426,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.71348,20.37848,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.57618,13.41778,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.73307,14.25792,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.38737,13.50935,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.51638,17.4436,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.86988,20.19026,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.40816,13.82527,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.22386,17.58207,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.92769,14.01999,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.708,16.27638,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.89555,14.94658,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.58692,15.85071,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.12943,13.66369,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.72106,17.14451,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.5481,11.93857,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.33856,17.05292,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.1585,18.15435,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.52166,13.29006,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.9172,17.03563,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.34681,12.94771,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.69607,17.15855,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.62479,16.74019,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.84935,12.32567,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.51826,13.3719,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.60255,22.16513,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.07583,14.77299,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.08387,14.8337,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.56192,16.23304,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.79314,14.24276,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.00594,13.63936,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.51906,22.02011,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.58486,15.69331,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.81082,15.00304,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.13465,16.75484,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.67404,12.92756,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.32719,15.67483,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.78215,19.84184,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.62086,22.16198,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.47419,15.47155,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.37253,13.63797,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.50064,11.778,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.07102,14.48065,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.52066,15.65453,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.76102,12.94844,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.62296,22.15143,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71626,17.07663,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71863,17.08887,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.7214,14.18917,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.66002,12.08784,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.79739,13.22891,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.64442,16.02523,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.75074,14.14394,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.5988,16.29324,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.87715,16.04679,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.54632,15.12899,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.89037,11.97143,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.69025,20.29888,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.71963,20.36775,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.54072,13.32155,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.99075,12.80794,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.80838,20.2961,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.58952,13.38021,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.3427,14.59049,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.25797,11.88081,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.36374,12.96624,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.4122,21.51321,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.03108,20.48227,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.40239,12.01177,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.46009,17.38493,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71119,11.9926,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.30876,15.69319,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.32308,14.57683,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.7917,16.52249,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.46389,13.44023,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.42549,12.1541,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.74915,14.14832,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.92921,16.9549,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71332,12.83796,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.81965,21.59582,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.7492,20.36018,2021,HUMAN_OBSERVATION,Impatiens glandulifera
