scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord
Heracleum mantegazzianum Sommier & Levier,56.505697,13.128817,1959,PRESERVED_SPECIMEN
Heracleum mantegazzianum Sommier & Levier,56.69273,16.358505,1992,PRESERVED_SPECIMEN
Heracleum mantegazzianum Sommier & Levier,58.405942,13.847403,1901,PRESERVED_SPECIMEN
Heracleum mantegazzianum Sommier & Levier,57.579199,16.507262,1959,PRESERVED_SPECIMEN
Heracleum mantegazzianum Sommier & Levier,55.9484,13.86159,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.78642,15.66465,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.82503,15.67802,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.51057,16.39225,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.82649,15.67388,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.82677,15.6737,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.8253,15.67972,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.82469,15.68226,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.82555,15.68031,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.82589,15.67998,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.6682,16.34557,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.34229,16.54149,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.33486,18.12795,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.81419,14.1877,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.81135,14.19934,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.78306,13.2149,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.77064,14.13472,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.51581,15.04144,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.82503,15.67721,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.34252,16.54174,NA,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.36701,18.0591,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.31859,17.67505,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.49591,17.83141,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.25541,12.91505,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.40142,17.62504,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.97385,19.27161,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.46745,13.14737,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.35823,13.20524,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.62394,17.68629,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.9423,13.37653,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78831,14.267760000000001,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78838,14.12979,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.14498,15.18183,2012,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.13805,15.30819,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.65215,18.92665,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.61731,16.13361,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70652,11.79566,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.52946,13.27865,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.98616,17.93529,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41586,11.73111,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.6929,15.8759,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.39113,17.98988,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.39851,12.13763,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.77921,12.79629,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.94667,17.79539,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.29804,12.81002,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.58656,15.91778,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.58633,15.91781,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.85316,17.65821,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.52258,13.37192,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.49966,13.29733,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.52029,13.36906,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.52283,13.3685,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.23239,12.54658,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.52385,13.38025,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.92096,18.92036,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.40715,18.05658,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.70852,12.68891,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.4159,15.11128,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.40423,13.51013,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.38201,13.84968,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.41323,18.04016,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.74848,12.89471,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73847,12.98092,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.72644,15.18465,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.6523,18.92675,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.51846,13.36884,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.58617,13.74182,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.60113,16.23471,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.81336,17.63869,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.59925,13.49026,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.86706,12.60893,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.67762,16.25341,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.72496,16.42522,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.91256,17.57517,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.37671,17.96912,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.35304,12.96265,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.35163,12.95933,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.44888,14.06025,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.6316,16.47287,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.83935,20.30778,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.58615,13.74192,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.55564,13.0898,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.28213,11.46476,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.74439,15.16091,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.82492,15.52889,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7082,11.78927,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.71296,15.0688,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.4151,13.54671,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.39555,13.61011,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.42705,13.43438,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.43059,13.44617,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.80591,14.80687,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.4229,13.86499,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.85787,15.10769,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.64298,14.72113,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.65179,14.02711,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.77702,12.80723,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.47089,12.94165,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.29824,18.11986,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.50232,18.16844,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.98322,18.79937,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.05032,12.77029,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.36313,17.92295,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.46922,18.15502,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.25088,16.45812,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.97557,14.57437,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.58293,13.08979,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.40266,13.83194,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.13947,15.31103,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.65298,14.18617,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.63492,14.11706,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.63692,14.13686,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.63581,14.15247,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.63636,14.14964,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.66394,14.11613,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.66396,14.1255,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.67707,14.1507,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.65682,14.21943,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.66109,14.22224,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.66771,14.22266,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.69385,14.20629,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.69361,14.16791,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.81819,14.10012,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.68947,14.0937,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.64242,14.05419,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.65047,14.03452,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.65135,14.03218,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.6515,14.03218,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.65144,14.02914,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.89019,14.01446,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.68237,14.03175,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72427,14.11013,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7298,11.95318,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.62383,17.68686,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.50211,16.00422,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,61.18521,17.17359,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.19484,13.89947,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.19803,16.39965,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.35332,16.53725,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.6236,17.68648,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70129,11.80169,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.64082,14.93246,1981,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.40826,14.02962,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.36392,18.02824,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.37085,17.9038,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.27266,12.96849,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.5796,15.80243,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.64209,13.09941,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.26137,15.66726,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.3267,17.70356,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.64333,16.17694,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,61.31338,17.07723,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.64323,16.17718,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.60193,15.89434,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59944,15.89493,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59366,15.90924,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.60162,15.89438,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59441,15.90767,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.60887,15.88825,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.60606,15.89436,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.60763,15.86127,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.60746,15.87642,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59818,15.89945,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59875,15.89741,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.607170000000004,15.8933,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.60295,15.89468,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.98655,17.32798,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.83621,13.30468,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.3355,15.16179,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.66031,14.68539,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.54687,15.98804,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55739,15.98768,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.54442,15.9897,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.5627,15.98498,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.56036,15.9868,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.54255,15.98944,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55151,15.98895,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.53279,15.98708,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59193,15.91114,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.53584,15.98571,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.53825,15.98786,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.54897,15.988340000000001,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59019,15.91242,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.54565,15.98885,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.56163,15.98595,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.54094,15.98919,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.56121,15.98632,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55017,15.98868,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59078,15.91193,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.54348,15.98965,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.53151,15.9876,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55447,15.98807,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.58939,15.91322,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.57429,15.94711,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.97149,17.99863,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.4127,14.02718,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.43552,13.74213,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.63617,16.60428,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.23805,17.14448,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.82347,14.91435,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.2728,15.662,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.60975,18.3878,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.42403,13.48446,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.8056,17.83768,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.52301,16.37472,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.56157,13.75173,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.48898,12.27633,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.35171,12.95894,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.49404,18.1847,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.69159,13.22355,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.38978,17.98817,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.26912,12.34888,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.23111,18.20123,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.81326,14.19014,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.37979,17.94043,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22648,14.83744,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.367,18.0598,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.7278,14.47139,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70181,11.80895,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.54739,16.54823,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.81331,17.63949,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.52486,13.90218,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.41669,15.11089,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.20665,12.31474,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.62664,14.204650000000001,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.47737,16.30473,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.83128,15.93027,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.83326,15.92479,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.62584,20.77375,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.68755,17.14472,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.16745,13.61183,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.63441,16.59628,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.29894,13.18686,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41605,11.73072,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.46153,11.33812,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.62734,15.85499,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.37952,17.90825,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.50132,12.69325,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.18012,17.17744,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.10902,17.21373,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.03964,16.96297,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.90964,17.04337,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.93824,16.86742,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.94273,16.85136,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72915,13.18246,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.37916,17.91732,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.37891,17.86424,2017,HUMAN_OBSERVATION
